OrderID,ShipmentDate,EstimatedDelivery,ActualDelivery,DestinationCountry,ShippingCost,LogisticProvider
32169,2023-04-22 04:10:10,13,17,Western Sahara,35.323451614848366,FedEx
32170,2023-10-26 01:14:40,3,8,Bahrain,44.5685981453197,DHL
32171,2023-09-07 23:35:36,10,19,Djibouti,81.49176564620905,UPS
32172,2022-12-04 21:11:33,11,16,Monaco,43.27552272316221,Local Courier
32173,2022-07-24 20:29:16,6,16,Tonga,73.17577137707066,DHL
32174,2023-03-24 04:15:35,10,4,Luxembourg,13.24205438301175,DHL
32175,2023-09-18 22:38:41,6,12,Algeria,36.080179861901065,DHL
32176,2022-11-23 00:36:25,5,5,Korea,92.7411882791408,Local Courier
32177,2022-01-11 05:04:21,9,3,Yemen,74.5548563847428,FedEx
32178,2023-06-08 17:38:59,12,16,Antigua and Barbuda,22.871359338469126,DHL
32179,2022-05-28 13:41:44,4,14,Myanmar,23.85549406586395,FedEx
32180,2022-02-16 07:42:41,11,13,Turkey,75.55849297703955,Local Courier
32181,2021-10-18 02:14:47,7,17,Moldova,53.43102441921096,FedEx
32182,2023-04-01 14:21:10,14,14,Chad,29.014644711609954,FedEx
32183,2023-10-10 05:03:00,12,9,Sudan,97.42524916468709,FedEx
32184,2023-03-09 00:33:47,7,14,Germany,46.175160343786246,FedEx
32185,2021-08-09 00:28:23,6,11,Gabon,51.45526263405555,FedEx
32186,2023-08-22 02:24:51,11,18,Aruba,11.980997938567453,DHL
32187,2023-05-04 00:44:10,11,15,Cameroon,54.90344797760328,UPS
32188,2021-12-28 03:35:06,8,18,Mongolia,31.50262663212152,DHL
32189,2021-12-15 05:22:45,12,3,Bulgaria,14.384013400645637,Local Courier
32190,2023-04-18 15:31:13,9,18,Iran,42.534635976268994,FedEx
32191,2022-02-13 18:13:46,8,10,Gabon,71.13840733045066,DHL
32192,2021-07-24 08:10:31,14,15,Finland,31.08830508000452,Local Courier
32193,2022-09-21 08:12:55,4,15,Mexico,67.9746706184958,DHL
32194,2022-06-23 06:00:04,8,6,Romania,15.969776231100852,UPS
32195,2021-10-05 07:13:10,13,9,Turkey,80.04398136955542,Local Courier
32196,2021-06-25 16:58:36,8,9,Malaysia,43.34956103370032,DHL
32197,2023-09-15 20:14:34,8,7,Armenia,14.576166236529353,FedEx
32198,2021-01-10 15:10:42,12,10,Norfolk Island,67.75662128896586,DHL
32199,2021-03-19 12:31:11,3,6,Monaco,25.51154617930415,FedEx
32200,2021-02-06 20:48:54,5,12,China,38.689609516519845,DHL
32201,2021-09-04 09:22:00,11,3,Bahrain,98.6093208670179,DHL
32202,2023-04-21 10:40:07,13,12,France,52.64418842943935,UPS
32203,2023-11-24 01:06:47,5,3,Mexico,72.0487111333216,UPS
32204,2023-12-11 03:52:24,6,5,Marshall Islands,59.87515236998082,FedEx
32205,2022-09-05 00:48:04,14,9,Vietnam,11.189929050854563,UPS
32206,2022-04-15 10:11:24,5,7,Pakistan,14.967220763290843,DHL
32207,2023-05-31 10:52:51,13,6,Saint Lucia,11.905662158545795,FedEx
32208,2021-10-14 00:01:09,10,17,Sri Lanka,14.450770070287113,FedEx
32209,2021-10-30 02:14:17,13,9,Kiribati,78.95138053593409,DHL
32210,2023-09-15 15:46:54,13,18,Tokelau,65.42270291648407,UPS
32211,2022-09-07 10:27:56,8,12,Denmark,64.31546106757968,UPS
32212,2023-07-01 06:00:59,6,8,Micronesia,36.19609148588927,DHL
32213,2022-06-14 20:23:45,8,5,Iran,56.20536100893254,DHL
32214,2023-01-22 09:03:17,4,17,Falkland Islands (Malvinas),27.823538570698425,DHL
32215,2021-11-22 03:13:30,14,16,Montserrat,33.33942781813176,DHL
32216,2022-03-20 22:53:16,14,9,Lesotho,13.298337705172969,Local Courier
32217,2022-08-02 08:59:14,7,19,Anguilla,65.79661697160259,Local Courier
32218,2022-01-24 00:05:54,13,9,Paraguay,25.9418356458144,DHL
32219,2021-03-21 01:28:05,12,7,Nicaragua,49.29892320306425,FedEx
32220,2021-03-04 14:42:57,9,12,Afghanistan,31.432962317110945,FedEx
32221,2023-09-22 22:35:57,9,8,Guatemala,54.87961651671271,FedEx
32222,2023-07-21 10:02:07,11,12,Zimbabwe,90.81867370994608,DHL
32223,2021-01-07 01:35:11,4,11,Saint Barthelemy,64.34317960528332,DHL
32224,2021-12-05 15:44:31,7,3,Ethiopia,98.01438260727403,DHL
32225,2022-07-31 23:57:57,13,11,Switzerland,54.97074549742686,Local Courier
32226,2022-03-20 03:48:56,14,5,Andorra,19.97565533024466,DHL
32227,2022-11-13 05:54:55,10,3,Lebanon,66.78067143047251,FedEx
32228,2021-09-29 18:59:08,10,19,Benin,59.59529899896182,UPS
32229,2021-12-20 10:26:06,11,13,Mauritania,85.41799758320947,FedEx
32230,2023-10-28 12:19:56,11,6,Dominican Republic,45.191325805504704,DHL
32231,2021-08-22 14:33:51,14,16,Mali,66.52515887532637,FedEx
32232,2022-06-05 18:04:19,14,16,Burkina Faso,58.49928005805079,DHL
32233,2022-12-24 11:41:49,12,11,Croatia,16.571193246441272,DHL
32234,2022-12-02 09:18:31,5,5,Tunisia,96.69679509152103,DHL
32235,2022-03-11 04:07:48,10,12,Canada,91.02463488222996,UPS
32236,2022-12-14 23:04:09,5,3,Hong Kong,59.47910689457319,DHL
32237,2023-06-25 02:59:25,3,19,Togo,86.23170431170631,UPS
32238,2021-11-30 17:16:34,14,7,Niue,32.43120996212137,DHL
32239,2021-11-05 10:59:21,9,9,Timor-Leste,44.16762264585146,UPS
32240,2022-03-11 09:20:33,13,6,Iran,26.254390661363118,DHL
32241,2023-11-15 06:55:08,13,6,Vanuatu,66.61006923752414,DHL
32242,2021-10-13 22:25:01,11,4,Isle of Man,45.01464799854326,UPS
32243,2021-08-02 06:18:18,3,13,Marshall Islands,54.33787415560858,UPS
32244,2023-04-24 10:30:56,6,14,Sierra Leone,76.76785498504421,DHL
32245,2022-03-15 00:47:09,13,16,Estonia,37.93357439072396,Local Courier
32246,2023-02-17 19:12:36,13,3,Ukraine,34.0032950504809,FedEx
32247,2021-12-25 04:24:26,12,14,Timor-Leste,45.59200264034401,DHL
32248,2023-02-20 04:32:07,12,3,Denmark,41.37554344301099,FedEx
32249,2023-02-10 23:26:06,9,16,Latvia,14.359749239469446,FedEx
32250,2021-10-18 15:25:12,6,8,Faroe Islands,19.484447516123808,DHL
32251,2023-03-20 22:54:37,13,14,Brunei Darussalam,15.111048714752812,DHL
32252,2023-12-04 09:31:42,5,14,Mayotte,81.61614512218969,DHL
32253,2022-12-11 22:01:01,14,5,China,54.519850771796015,DHL
32254,2023-04-01 19:51:01,4,11,Bahrain,23.27971501498944,DHL
32255,2021-02-04 19:54:11,5,19,Tuvalu,46.38551605709429,DHL
32256,2023-02-23 06:41:42,13,11,French Guiana,97.28081191618446,Local Courier
32257,2022-03-10 15:28:00,4,16,Sierra Leone,78.3781615544013,FedEx
32258,2023-03-23 00:03:55,12,6,Poland,27.25620150624349,DHL
32259,2022-08-09 15:19:49,6,4,Benin,47.35085854690352,UPS
32260,2022-08-09 04:18:21,4,16,Gambia,12.58425234950883,Local Courier
32261,2022-08-13 00:34:43,6,5,Saint Pierre and Miquelon,51.307620984801986,UPS
32262,2021-03-06 14:20:39,12,17,Paraguay,36.20736823732776,Local Courier
32263,2023-09-27 04:01:19,11,17,Faroe Islands,27.487968301663063,Local Courier
32264,2023-12-05 03:16:26,7,12,Uzbekistan,89.0918546805211,FedEx
32265,2022-07-21 15:41:29,5,13,South Georgia and the South Sandwich Islands,92.25721903422405,DHL
32266,2021-03-07 01:45:37,3,10,Niue,92.77625598207739,UPS
32267,2023-09-22 02:50:40,5,10,Egypt,77.74959700090812,DHL
32268,2021-02-12 12:06:05,11,9,Saint Vincent and the Grenadines,39.43370442019312,DHL
32269,2022-02-17 15:49:23,13,4,Heard Island and McDonald Islands,65.07478524528152,FedEx
32270,2022-12-11 05:42:18,14,7,Kazakhstan,45.03029798645817,FedEx
32271,2021-03-06 03:00:41,4,18,Liechtenstein,80.21842133609316,UPS
32272,2021-08-20 23:50:04,10,13,Finland,51.81893672236552,DHL
32273,2022-12-21 21:59:46,5,5,Bahamas,90.09579099767065,DHL
32274,2021-08-04 03:16:28,10,11,Mauritius,64.0334651589175,FedEx
32275,2023-05-28 02:28:03,7,19,Eritrea,39.69062076461777,DHL
32276,2021-12-13 11:55:24,5,6,Taiwan,54.24618735201635,DHL
32277,2022-03-26 17:15:03,11,5,Korea,84.67275918084943,DHL
32278,2021-01-04 04:24:27,4,11,British Indian Ocean Territory (Chagos Archipelago),60.51773999985343,FedEx
32279,2021-06-02 03:07:59,12,14,Nicaragua,36.79156400555645,DHL
32280,2021-09-20 10:32:19,12,16,Bulgaria,60.333841996393474,DHL
32281,2022-07-26 07:27:02,3,7,Nepal,36.36930102769568,Local Courier
32282,2021-06-21 12:59:08,11,7,Peru,52.95965096551592,DHL
32283,2022-08-04 14:13:00,3,9,Iceland,43.901671557142876,DHL
32284,2022-07-31 11:57:20,10,11,Cocos (Keeling) Islands,38.98355544277261,DHL
32285,2022-10-14 06:47:01,8,4,Anguilla,84.74791059832015,DHL
32286,2023-02-14 12:11:56,14,16,Heard Island and McDonald Islands,22.632193534143134,DHL
32287,2023-07-23 07:22:55,3,8,Myanmar,50.63274875075373,Local Courier
32288,2023-08-31 15:36:29,10,11,United Kingdom,34.6304908346156,FedEx
32289,2022-08-11 10:50:24,9,6,Bouvet Island (Bouvetoya),14.346711942438226,FedEx
32290,2023-06-14 19:08:29,11,11,Oman,39.04454729685119,UPS
32291,2023-09-10 12:51:05,12,11,Taiwan,20.012057150103594,DHL
32292,2021-11-17 13:26:11,3,16,Greenland,97.4015457725775,DHL
32293,2021-05-21 21:27:58,3,3,El Salvador,43.82985953874074,DHL
32294,2023-09-29 20:56:12,5,11,Brazil,79.58412394901585,UPS
32295,2022-02-28 01:07:20,8,16,Antarctica (the territory South of 60 deg S),84.30319404720616,FedEx
32296,2022-06-08 01:52:32,10,16,Senegal,83.78929649122988,DHL
32297,2023-11-01 06:18:36,5,8,Marshall Islands,61.9049368128206,DHL
32298,2021-02-04 09:58:55,7,18,Bermuda,77.13699153123903,FedEx
32299,2021-03-25 22:58:32,7,18,Martinique,56.687753935892246,DHL
32300,2022-01-26 19:01:25,14,19,Trinidad and Tobago,28.66998766497358,UPS
32301,2022-11-08 15:50:42,3,5,British Virgin Islands,44.1207102819676,FedEx
32302,2022-02-11 16:12:45,4,3,Bangladesh,43.24532012861299,DHL
32303,2022-01-08 23:46:42,13,3,Switzerland,60.64107523714792,DHL
32304,2022-01-11 02:14:42,13,18,Togo,80.92823734554308,FedEx
32305,2022-01-21 05:06:50,8,17,South Africa,30.308943506162006,FedEx
32306,2021-12-01 21:18:37,12,12,Mayotte,25.172622132130286,DHL
32307,2023-07-17 12:58:05,6,14,Azerbaijan,19.662729503988924,FedEx
32308,2021-07-08 13:21:07,3,5,Romania,73.50712193913652,FedEx
32309,2023-03-24 15:29:48,12,17,Netherlands Antilles,77.64422089584808,Local Courier
32310,2022-12-07 04:03:07,14,6,Mayotte,61.60207040604705,FedEx
32311,2023-08-24 18:34:22,10,13,Liechtenstein,29.127975893404923,UPS
32312,2022-08-06 07:57:14,8,15,Gibraltar,96.36228979921583,UPS
32313,2022-10-08 04:26:38,8,7,Burundi,28.432037921531432,DHL
32314,2022-08-31 16:37:44,9,12,Haiti,96.31941603577775,FedEx
32315,2021-05-25 16:15:34,9,5,Croatia,59.27556589911705,FedEx
32316,2021-07-02 18:48:16,9,10,Netherlands,88.27333021057834,DHL
32317,2022-10-25 15:16:01,6,18,Georgia,44.836806108557795,UPS
32318,2022-09-19 00:56:11,10,10,Madagascar,30.8417920289116,FedEx
32319,2021-06-20 15:09:11,3,15,Anguilla,13.911895467778,DHL
32320,2021-05-07 08:31:05,14,3,Tonga,33.84258332654539,DHL
32321,2022-11-06 02:08:38,11,14,Seychelles,52.985559860742164,UPS
32322,2022-01-31 21:40:29,13,17,Jersey,44.448888097774876,DHL
32323,2022-08-01 19:09:39,13,11,Italy,78.26467135847567,DHL
32324,2022-02-28 00:23:30,6,11,United Kingdom,84.95843360667253,UPS
32325,2023-09-17 17:17:58,6,6,Equatorial Guinea,31.015339029063426,DHL
32326,2022-05-08 11:10:02,8,9,India,15.95868933939225,DHL
32327,2021-02-23 14:01:54,10,8,San Marino,66.37245594981178,Local Courier
32328,2022-06-11 21:24:27,5,6,Costa Rica,68.43081344025322,UPS
32329,2021-04-19 04:02:29,3,15,Equatorial Guinea,97.82440498607755,DHL
32330,2021-09-26 17:16:33,6,13,Fiji,60.707703373707346,UPS
32331,2023-04-05 08:33:10,11,18,Colombia,66.9007289168817,DHL
32332,2023-05-25 12:25:42,14,15,Norfolk Island,42.55889558206411,DHL
32333,2022-10-27 16:43:16,7,19,Wallis and Futuna,56.92106875405137,Local Courier
32334,2023-08-01 09:50:10,3,18,Australia,46.03021984254642,Local Courier
32335,2022-01-07 10:53:34,9,19,Malaysia,66.44716916172014,FedEx
32336,2023-02-23 17:43:51,12,9,Cape Verde,55.31231434796026,DHL
32337,2021-05-30 12:18:39,3,5,Kyrgyz Republic,22.943569257961308,FedEx
32338,2023-06-03 13:02:58,13,9,Ghana,30.828069100442427,FedEx
32339,2022-03-02 20:33:14,14,7,Falkland Islands (Malvinas),60.93581214878134,FedEx
32340,2023-03-03 18:46:07,5,10,Bulgaria,58.447768284670644,UPS
32341,2022-12-16 20:47:02,13,14,Bosnia and Herzegovina,22.240731166135777,UPS
32342,2023-08-14 01:35:57,4,10,United Arab Emirates,99.4292636088234,DHL
32343,2023-12-16 00:18:46,5,12,Brazil,44.93684006838301,DHL
32344,2021-10-15 21:36:49,10,16,Netherlands,40.73151684749951,DHL
32345,2022-07-20 09:45:37,7,16,Guam,95.90924236251924,FedEx
32346,2022-07-17 10:04:12,4,8,French Southern Territories,36.29248268315264,Local Courier
32347,2023-07-14 11:12:11,14,11,Svalbard & Jan Mayen Islands,23.652477448886465,FedEx
32348,2023-10-03 10:26:09,10,5,Namibia,40.83008028018071,FedEx
32349,2021-11-26 22:29:32,13,7,Dominica,86.34352233080989,FedEx
32350,2022-12-18 20:42:17,12,12,Bolivia,33.56799438190652,FedEx
32351,2022-03-05 05:52:06,6,16,Sao Tome and Principe,42.92881333367521,FedEx
32352,2023-08-25 23:25:14,3,7,Italy,84.28941699377131,DHL
32353,2022-02-13 18:26:35,10,10,Luxembourg,44.436378085152086,UPS
32354,2023-12-27 15:16:36,13,18,Cote d'Ivoire,93.92917392438258,Local Courier
32355,2021-04-16 19:16:08,3,12,American Samoa,60.091970687089024,FedEx
32356,2023-12-01 00:30:45,12,17,Cambodia,10.790126619739263,DHL
32357,2023-06-26 06:51:45,9,12,Eritrea,58.36586914056584,UPS
32358,2023-11-17 14:39:46,3,14,Puerto Rico,10.900900629851707,DHL
32359,2023-08-31 15:25:46,5,7,Qatar,93.4189472112293,FedEx
32360,2021-01-18 13:27:26,5,5,Dominican Republic,81.06477993854335,FedEx
32361,2023-01-16 10:05:27,7,12,Swaziland,91.09569842699007,DHL
32362,2021-02-10 09:26:15,11,16,Fiji,17.254715222243032,Local Courier
32363,2022-12-09 03:24:29,10,6,Saint Pierre and Miquelon,15.482756043720482,FedEx
32364,2022-10-13 21:56:05,10,13,Venezuela,31.944550396683713,Local Courier
32365,2021-11-12 03:46:14,13,4,Turkey,30.194801333009337,UPS
32366,2022-12-07 07:23:38,12,9,French Southern Territories,33.97245960109348,UPS
32367,2021-07-04 08:18:48,12,15,Macao,84.40821161008304,DHL
32368,2021-01-29 19:00:37,14,5,China,25.16864308251342,DHL
32369,2021-04-19 04:41:52,13,16,Malaysia,78.52819166486401,DHL
32370,2023-09-30 21:13:22,14,8,Slovakia (Slovak Republic),16.15809209378697,FedEx
32371,2021-07-26 11:50:29,9,8,Solomon Islands,62.83742023413899,UPS
32372,2021-09-16 08:14:26,4,7,Korea,61.15865374392024,DHL
32373,2023-05-09 00:06:59,5,18,Czech Republic,40.38910471448247,FedEx
32374,2023-04-18 14:07:41,3,18,Greenland,48.848166412923014,DHL
32375,2022-10-01 13:33:49,6,6,American Samoa,56.26804954527678,UPS
32376,2021-02-09 13:17:08,6,8,Jordan,76.37130849344832,Local Courier
32377,2021-07-06 18:11:46,7,10,Netherlands,23.322883185529086,FedEx
32378,2023-05-11 08:15:23,4,18,Albania,95.96273991948223,Local Courier
32379,2021-07-03 00:56:20,13,17,Thailand,44.027727648531275,FedEx
32380,2022-08-11 05:56:46,3,10,South Africa,28.72148721308411,FedEx
32381,2021-04-27 03:19:53,14,8,Cape Verde,34.85310864570707,DHL
32382,2022-01-24 13:01:23,6,15,Korea,97.17908348623247,UPS
32383,2023-05-22 15:38:46,4,11,Sri Lanka,22.69295820401446,FedEx
32384,2022-12-23 23:14:51,11,4,Tonga,64.08574637375004,Local Courier
32385,2021-08-22 15:32:44,4,16,Faroe Islands,90.21441430886284,UPS
32386,2022-11-03 03:53:30,3,15,Saint Barthelemy,68.02440618315318,FedEx
32387,2022-07-11 23:02:24,11,8,Turks and Caicos Islands,37.2037879956085,DHL
32388,2023-12-15 19:47:06,7,4,Nepal,34.189332008244676,DHL
32389,2021-04-08 08:33:22,5,11,Brazil,92.05974337793798,DHL
32390,2022-04-14 15:30:20,9,4,Guinea-Bissau,16.22772888644377,FedEx
32391,2021-11-06 03:03:59,8,8,Malawi,59.48872721593883,FedEx
32392,2022-12-26 10:28:05,10,8,Northern Mariana Islands,20.388246987283893,DHL
32393,2023-03-13 11:43:01,6,7,Isle of Man,18.686908282430828,Local Courier
32394,2023-04-14 01:03:18,7,17,Reunion,52.47239669173439,FedEx
32395,2021-11-06 15:53:56,6,13,Greece,25.297316364054378,DHL
32396,2022-04-28 15:32:11,5,3,Svalbard & Jan Mayen Islands,12.767089117892167,FedEx
32397,2022-05-15 01:18:35,13,17,Sierra Leone,47.91802786850825,UPS
32398,2021-09-29 09:06:29,4,7,Zambia,69.84037617317156,DHL
32399,2021-12-24 23:07:33,9,19,Montenegro,67.61546049606727,UPS
32400,2023-05-08 08:27:21,5,10,Australia,55.086393517546675,DHL
32401,2021-01-13 00:43:49,8,3,Netherlands,54.39547906973781,Local Courier
32402,2021-06-20 12:29:25,6,10,Australia,22.026945105043954,Local Courier
32403,2021-01-11 03:37:30,3,19,Liberia,92.47575699382797,FedEx
32404,2023-02-07 13:18:20,14,9,France,55.98566304219439,DHL
32405,2021-07-12 09:38:01,7,10,China,33.31931395918457,FedEx
32406,2023-10-01 12:37:44,3,11,Guam,75.29371682408758,DHL
32407,2022-09-12 18:35:14,12,8,Iran,62.01829939007378,Local Courier
32408,2022-07-12 20:44:26,6,17,Libyan Arab Jamahiriya,94.90398360059086,DHL
32409,2022-09-09 16:59:02,6,11,Saint Barthelemy,38.24155963154415,DHL
32410,2023-07-09 09:24:37,4,7,Cook Islands,16.308754923779567,DHL
32411,2021-04-05 02:16:14,10,13,Cook Islands,29.50017620074009,DHL
32412,2023-11-20 07:35:26,14,5,Bulgaria,59.72174869333245,DHL
32413,2023-09-14 10:31:35,11,15,Malta,39.211307902436005,UPS
32414,2021-05-30 08:50:06,6,8,Saint Helena,81.99889624410311,FedEx
32415,2021-10-06 00:40:17,12,14,Congo,15.356050801786424,DHL
32416,2023-03-26 20:14:07,11,10,Saint Vincent and the Grenadines,35.260415218273195,DHL
32417,2023-05-14 16:35:55,13,6,Monaco,56.8484418257057,FedEx
32418,2022-03-24 14:22:37,13,15,Guyana,99.21704737874397,DHL
32419,2021-06-22 07:01:07,10,10,Grenada,37.26951665518185,Local Courier
32420,2023-06-27 05:02:23,4,12,Cape Verde,30.743299985296225,DHL
32421,2023-01-05 06:10:02,7,3,San Marino,11.97488236745951,FedEx
32422,2022-07-27 02:15:56,12,11,Zambia,38.83024686580284,Local Courier
32423,2022-01-10 04:12:10,13,5,Uzbekistan,46.8184037788314,UPS
32424,2023-05-20 12:04:35,3,5,Jordan,81.05386499820538,DHL
32425,2021-02-14 01:42:46,9,8,Belgium,97.69902646023294,FedEx
32426,2022-10-29 17:50:32,12,11,Hungary,78.41565510449232,UPS
32427,2022-01-16 22:33:54,6,4,Vanuatu,40.60543691552772,DHL
32428,2021-01-18 00:35:35,9,7,Cocos (Keeling) Islands,35.74665507608204,FedEx
32429,2022-10-25 01:37:06,12,8,Tonga,88.21820783611341,DHL
32430,2022-10-02 06:58:51,7,6,Guyana,30.126077349808813,Local Courier
32431,2022-01-20 11:12:53,3,16,Grenada,79.94103456840031,FedEx
32432,2022-05-30 23:16:23,7,13,Belgium,81.2343189597179,UPS
32433,2022-11-18 13:50:40,10,7,French Southern Territories,45.838688012785646,Local Courier
32434,2021-09-23 19:38:07,5,7,Gambia,46.462370415508914,FedEx
32435,2022-09-21 06:50:05,7,16,American Samoa,47.75848726320196,UPS
32436,2023-05-21 18:16:33,11,19,Jamaica,54.533688996891975,DHL
32437,2021-02-26 07:56:48,9,14,Sao Tome and Principe,57.81348557572336,Local Courier
32438,2023-02-12 08:02:13,4,18,Saint Barthelemy,12.720528947423496,UPS
32439,2022-09-21 20:41:08,8,16,Algeria,67.37262009805823,DHL
32440,2022-02-21 21:46:11,8,14,Nicaragua,65.54133328744885,FedEx
32441,2022-02-08 02:15:46,4,19,Saint Barthelemy,12.316310924206615,UPS
32442,2021-11-19 08:11:48,14,18,Cuba,53.212362787876415,DHL
32443,2021-01-25 11:26:03,6,5,Cameroon,31.111854400470705,FedEx
32444,2023-12-20 14:45:31,10,18,Spain,25.025092444161878,FedEx
32445,2023-09-18 05:26:32,4,17,Barbados,60.023185208702316,DHL
32446,2023-01-23 08:43:29,9,13,Guernsey,87.25449279034625,DHL
32447,2022-11-03 00:09:11,6,13,Eritrea,56.34167670022274,DHL
32448,2022-08-05 16:07:40,13,19,Bolivia,39.613616669544186,UPS
32449,2023-05-02 11:31:34,12,16,Mongolia,94.56932727160093,UPS
32450,2022-02-03 10:11:18,11,17,Liberia,46.861198366289955,UPS
32451,2023-07-23 00:17:55,14,3,Madagascar,75.54002891342216,FedEx
32452,2023-08-22 12:51:35,13,5,Dominica,38.492739777352455,Local Courier
32453,2023-01-22 13:55:30,14,11,Namibia,65.51210165015615,UPS
32454,2023-01-17 21:34:25,8,8,Romania,13.131435584688326,DHL
32455,2021-05-06 11:57:48,5,17,Uruguay,48.71080379627238,UPS
32456,2023-04-28 20:49:38,7,11,Tunisia,73.24495164708847,DHL
32457,2023-04-26 10:54:13,7,8,Saint Helena,31.77012861871862,FedEx
32458,2022-06-18 19:10:11,3,12,Pitcairn Islands,19.489960087490672,UPS
32459,2023-05-27 20:14:21,9,4,Guernsey,56.49554075665384,FedEx
32460,2021-07-25 23:43:25,14,4,Nepal,98.64735446986283,DHL
32461,2021-07-24 19:15:52,3,9,Macedonia,67.20811249147287,DHL
32462,2021-05-26 18:15:38,14,7,Cocos (Keeling) Islands,71.44365021593933,UPS
32463,2022-10-25 10:38:05,5,8,Poland,57.22335857885183,FedEx
32464,2022-11-01 20:50:29,12,8,Russian Federation,84.7328533146028,DHL
32465,2022-12-13 12:17:18,4,14,Wallis and Futuna,17.871713796109944,DHL
32466,2021-10-23 20:05:50,12,8,American Samoa,66.63752917669783,UPS
32467,2022-04-19 11:10:54,4,8,Austria,32.94508534762808,UPS
32468,2023-03-24 18:58:42,12,6,Russian Federation,15.673235124041263,UPS
32469,2023-08-19 00:30:43,3,16,Moldova,89.61286306962965,UPS
32470,2021-02-26 23:51:04,9,3,Mongolia,74.30399029403034,UPS
32471,2023-10-24 17:08:32,9,6,Austria,36.484838840550154,Local Courier
32472,2022-05-08 06:39:49,6,17,Greenland,53.885619038111784,DHL
32473,2023-03-31 06:51:34,7,7,Latvia,15.367585715453217,FedEx
32474,2022-05-21 05:21:34,5,4,Grenada,25.45401253141449,DHL
32475,2021-11-10 14:01:30,6,15,Grenada,44.35169026614636,DHL
32476,2022-11-24 11:41:46,11,16,Grenada,78.8212245630156,DHL
32477,2023-06-16 17:12:48,8,19,Georgia,19.664755464879654,UPS
32478,2022-07-29 05:15:58,7,10,Turks and Caicos Islands,99.90905540717472,DHL
32479,2023-03-17 23:11:34,7,15,Panama,92.90094827815219,FedEx
32480,2022-06-16 16:37:54,5,19,Macao,18.83687530233817,DHL
32481,2022-04-11 12:58:51,3,4,Lebanon,52.53950046308836,FedEx
32482,2023-04-07 05:24:16,13,14,Nicaragua,93.91440203867802,DHL
32483,2022-04-05 06:59:07,14,16,Paraguay,39.92335126809216,FedEx
32484,2021-05-17 09:38:06,7,16,Bhutan,54.99821097098923,DHL
32485,2022-03-20 09:11:21,5,16,Liberia,43.85207574821547,FedEx
32486,2022-01-03 01:40:12,13,17,Argentina,49.807680136998,DHL
32487,2023-11-30 06:09:42,9,6,United Arab Emirates,80.05344229656872,FedEx
32488,2021-08-27 03:18:18,9,8,Colombia,77.79893243279172,FedEx
32489,2021-02-02 11:43:11,12,3,Turkey,57.40053771645731,DHL
32490,2021-03-05 04:05:23,3,13,Bahamas,82.47768684105644,FedEx
32491,2023-04-25 20:07:11,10,11,Croatia,40.06258154752898,DHL
32492,2022-08-02 13:15:11,7,6,British Virgin Islands,51.35043100387157,UPS
32493,2023-06-28 21:45:36,14,17,Uzbekistan,46.49033252491495,UPS
32494,2022-12-01 16:36:32,7,10,Liberia,29.883843551510164,FedEx
32495,2023-01-09 23:52:08,8,15,Vietnam,63.484777737139915,DHL
32496,2023-06-26 15:26:39,12,14,Portugal,33.21619478970905,UPS
32497,2022-03-09 14:27:50,4,8,Georgia,58.45021569572012,FedEx
32498,2021-06-19 12:10:41,9,14,Northern Mariana Islands,67.08882233328748,FedEx
32499,2022-05-17 23:34:26,3,12,Seychelles,79.24164001785914,DHL
32500,2021-07-08 09:53:58,14,14,Maldives,79.55176163911244,FedEx
32501,2021-06-27 07:49:40,3,13,Cambodia,30.165564098875652,DHL
32502,2022-11-12 15:05:06,10,19,South Africa,60.96945271550048,FedEx
32503,2022-07-18 00:11:37,14,15,Saint Helena,37.978109399861616,DHL
32504,2022-04-18 12:52:01,9,14,Antarctica (the territory South of 60 deg S),95.86769091839216,FedEx
32505,2022-04-25 05:23:05,3,13,Cambodia,45.95718669008296,FedEx
32506,2022-01-11 05:11:42,6,19,Guinea-Bissau,82.37993319554,UPS
32507,2022-03-27 00:57:38,8,10,Switzerland,43.62322123987174,FedEx
32508,2021-10-19 22:18:52,7,12,Equatorial Guinea,28.73299481749415,Local Courier
32509,2021-05-03 16:37:17,9,18,South Africa,21.225614542475434,DHL
32510,2022-03-05 05:13:29,3,13,Korea,39.411051940685184,DHL
32511,2023-12-21 08:07:09,10,10,Guinea-Bissau,36.69310195803406,FedEx
32512,2023-01-22 23:07:08,13,13,Congo,66.42115580555296,DHL
32513,2021-07-09 08:27:21,13,8,Israel,96.58653715041821,DHL
32514,2022-04-11 06:16:45,13,7,Libyan Arab Jamahiriya,12.062290250146956,Local Courier
32515,2023-02-14 01:26:00,6,19,Norfolk Island,15.122027462316364,FedEx
32516,2022-01-02 06:52:16,13,5,Australia,53.74341014024599,UPS
32517,2022-03-15 17:25:32,6,4,Bhutan,82.44785342991533,FedEx
32518,2022-09-21 10:19:25,3,8,Micronesia,32.774471004567005,FedEx
32519,2021-11-09 16:13:55,3,10,Serbia,74.75580946700707,FedEx
32520,2021-11-08 05:28:51,11,18,Saudi Arabia,64.30798490512674,DHL
32521,2022-03-24 05:19:03,6,11,Australia,35.17520757611265,DHL
32522,2021-12-20 07:25:24,8,13,Western Sahara,52.58467178913287,FedEx
32523,2023-05-02 15:11:44,9,11,Namibia,84.84189092258472,DHL
32524,2022-03-30 10:20:12,7,4,United States Virgin Islands,68.64261372924213,DHL
